face_id,frame_id,is_speaking,video_id,chunk_id
0,0,True,4,35
1,0,True,4,35
2,0,True,4,35
3,0,False,4,35
4,0,False,4,35
6,0,False,4,35
5,0,False,4,35
0,1,True,4,35
1,1,True,4,35
2,1,True,4,35
3,1,False,4,35
4,1,False,4,35
6,1,False,4,35
5,1,False,4,35
0,2,True,4,35
1,2,True,4,35
2,2,True,4,35
3,2,False,4,35
4,2,False,4,35
6,2,False,4,35
5,2,False,4,35
0,3,False,4,35
1,3,True,4,35
2,3,True,4,35
3,3,False,4,35
4,3,False,4,35
6,3,False,4,35
5,3,False,4,35
0,4,False,4,35
1,4,True,4,35
2,4,True,4,35
3,4,False,4,35
4,4,False,4,35
6,4,False,4,35
5,4,False,4,35
0,5,True,4,35
1,5,True,4,35
2,5,True,4,35
3,5,False,4,35
4,5,False,4,35
6,5,False,4,35
5,5,False,4,35
0,6,True,4,35
1,6,True,4,35
2,6,True,4,35
3,6,False,4,35
4,6,False,4,35
6,6,False,4,35
5,6,False,4,35
0,7,True,4,35
1,7,True,4,35
2,7,True,4,35
3,7,False,4,35
4,7,False,4,35
6,7,False,4,35
5,7,False,4,35
0,8,False,4,35
1,8,True,4,35
2,8,True,4,35
3,8,False,4,35
4,8,False,4,35
6,8,False,4,35
5,8,False,4,35
0,9,True,4,35
1,9,True,4,35
2,9,True,4,35
3,9,False,4,35
4,9,False,4,35
6,9,False,4,35
5,9,False,4,35
0,10,True,4,35
1,10,True,4,35
2,10,True,4,35
3,10,False,4,35
4,10,False,4,35
6,10,False,4,35
5,10,False,4,35
0,11,True,4,35
1,11,True,4,35
2,11,True,4,35
3,11,False,4,35
4,11,False,4,35
6,11,False,4,35
5,11,False,4,35
0,12,True,4,35
1,12,True,4,35
2,12,True,4,35
3,12,False,4,35
4,12,False,4,35
6,12,False,4,35
5,12,False,4,35
0,13,True,4,35
1,13,True,4,35
2,13,True,4,35
3,13,False,4,35
4,13,False,4,35
6,13,False,4,35
5,13,False,4,35
0,14,True,4,35
1,14,True,4,35
2,14,True,4,35
3,14,False,4,35
4,14,False,4,35
6,14,False,4,35
5,14,False,4,35
0,15,True,4,35
1,15,True,4,35
2,15,False,4,35
3,15,False,4,35
4,15,False,4,35
6,15,False,4,35
5,15,False,4,35
0,16,True,4,35
1,16,True,4,35
2,16,True,4,35
3,16,False,4,35
4,16,False,4,35
6,16,False,4,35
5,16,False,4,35
0,17,True,4,35
1,17,True,4,35
2,17,True,4,35
3,17,False,4,35
4,17,False,4,35
6,17,False,4,35
5,17,False,4,35
