face_id,frame_id,is_speaking,video_id,chunk_id
0,0,True,1,2
1,0,True,1,2
2,0,False,1,2
0,1,True,1,2
1,1,True,1,2
2,1,False,1,2
0,2,True,1,2
1,2,True,1,2
2,2,False,1,2
0,3,True,1,2
1,3,True,1,2
2,3,True,1,2
0,4,True,1,2
1,4,False,1,2
2,4,True,1,2
0,5,True,1,2
1,5,True,1,2
2,5,True,1,2
0,6,True,1,2
1,6,True,1,2
2,6,True,1,2
0,7,True,1,2
1,7,True,1,2
2,7,True,1,2
0,8,True,1,2
1,8,True,1,2
2,8,True,1,2
0,9,True,1,2
1,9,True,1,2
2,9,True,1,2
0,10,True,1,2
1,10,True,1,2
2,10,True,1,2
0,11,True,1,2
1,11,True,1,2
2,11,True,1,2
0,12,True,1,2
1,12,True,1,2
2,12,True,1,2
0,13,True,1,2
1,13,True,1,2
2,13,True,1,2
0,14,True,1,2
1,14,True,1,2
2,14,True,1,2
0,15,True,1,2
1,15,True,1,2
2,15,True,1,2
0,16,True,1,2
1,16,True,1,2
2,16,True,1,2
0,17,True,1,2
1,17,True,1,2
2,17,True,1,2
