face_id,frame_id,is_speaking,video_id,chunk_id
0,0,True,2,14
1,0,True,2,14
0,1,True,2,14
1,1,True,2,14
0,2,False,2,14
1,2,True,2,14
0,3,False,2,14
1,3,True,2,14
0,4,False,2,14
1,4,True,2,14
0,5,False,2,14
1,5,True,2,14
0,6,False,2,14
1,6,True,2,14
0,7,False,2,14
1,7,True,2,14
0,8,False,2,14
1,8,True,2,14
0,9,False,2,14
1,9,True,2,14
0,10,False,2,14
1,10,True,2,14
0,11,False,2,14
1,11,True,2,14
0,12,False,2,14
1,12,True,2,14
0,13,False,2,14
1,13,True,2,14
0,14,False,2,14
1,14,True,2,14
0,15,False,2,14
1,15,True,2,14
0,16,False,2,14
1,16,True,2,14
0,17,False,2,14
1,17,True,2,14
