face_id,frame_id,is_speaking,video_id,chunk_id
0,0,True,3,28
1,0,True,3,28
2,0,False,3,28
0,1,True,3,28
1,1,True,3,28
2,1,False,3,28
0,2,False,3,28
1,2,True,3,28
2,2,False,3,28
0,3,False,3,28
1,3,True,3,28
2,3,False,3,28
0,4,False,3,28
1,4,True,3,28
2,4,False,3,28
0,5,False,3,28
1,5,True,3,28
2,5,False,3,28
0,6,False,3,28
1,6,True,3,28
2,6,False,3,28
0,7,False,3,28
1,7,True,3,28
2,7,False,3,28
0,8,False,3,28
1,8,True,3,28
2,8,False,3,28
0,9,False,3,28
1,9,True,3,28
2,9,False,3,28
0,10,False,3,28
1,10,True,3,28
2,10,False,3,28
0,11,False,3,28
1,11,True,3,28
2,11,False,3,28
0,12,False,3,28
1,12,True,3,28
2,12,False,3,28
0,13,False,3,28
1,13,True,3,28
2,13,False,3,28
0,14,False,3,28
1,14,True,3,28
2,14,False,3,28
0,15,False,3,28
1,15,True,3,28
2,15,False,3,28
0,16,False,3,28
1,16,True,3,28
2,16,False,3,28
0,17,False,3,28
1,17,True,3,28
2,17,False,3,28
