face_id,frame_id,is_speaking,video_id,chunk_id
0,0,True,2,7
1,0,True,2,7
0,1,True,2,7
1,1,True,2,7
0,2,True,2,7
1,2,True,2,7
0,3,True,2,7
1,3,True,2,7
0,4,True,2,7
1,4,False,2,7
0,5,True,2,7
1,5,True,2,7
0,6,True,2,7
1,6,True,2,7
0,7,True,2,7
1,7,True,2,7
0,8,True,2,7
1,8,True,2,7
0,9,True,2,7
1,9,True,2,7
0,10,True,2,7
1,10,True,2,7
0,11,True,2,7
1,11,True,2,7
0,12,True,2,7
1,12,True,2,7
0,13,True,2,7
1,13,True,2,7
0,14,True,2,7
1,14,True,2,7
0,15,True,2,7
1,15,True,2,7
0,16,True,2,7
1,16,True,2,7
0,17,True,2,7
1,17,True,2,7
