face_id,frame_id,is_speaking,video_id,chunk_id
0,0,True,2,12
1,0,True,2,12
0,1,True,2,12
1,1,True,2,12
0,2,True,2,12
1,2,True,2,12
0,3,True,2,12
1,3,True,2,12
0,4,True,2,12
1,4,True,2,12
0,5,True,2,12
1,5,False,2,12
0,6,True,2,12
1,6,False,2,12
0,7,True,2,12
1,7,True,2,12
0,8,True,2,12
1,8,True,2,12
0,9,True,2,12
1,9,True,2,12
0,10,True,2,12
1,10,True,2,12
0,11,True,2,12
1,11,True,2,12
0,12,True,2,12
1,12,True,2,12
0,13,False,2,12
1,13,True,2,12
0,14,False,2,12
1,14,True,2,12
0,15,False,2,12
1,15,True,2,12
