face_id,frame_id,is_speaking,video_id,chunk_id
0,0,True,5,42
1,0,True,5,42
0,1,True,5,42
1,1,True,5,42
0,2,True,5,42
1,2,True,5,42
0,3,True,5,42
1,3,True,5,42
0,4,True,5,42
1,4,True,5,42
0,5,True,5,42
1,5,True,5,42
0,6,True,5,42
1,6,True,5,42
0,7,True,5,42
1,7,True,5,42
0,8,True,5,42
1,8,True,5,42
0,9,True,5,42
1,9,True,5,42
0,10,True,5,42
1,10,False,5,42
0,11,True,5,42
1,11,True,5,42
0,12,True,5,42
1,12,True,5,42
0,13,True,5,42
1,13,True,5,42
0,14,True,5,42
1,14,True,5,42
0,15,True,5,42
1,15,True,5,42
