face_id,frame_id,is_speaking,video_id,chunk_id
0,0,True,3,22
1,0,True,3,22
2,0,True,3,22
0,1,True,3,22
1,1,True,3,22
2,1,True,3,22
0,2,True,3,22
1,2,True,3,22
2,2,True,3,22
0,3,False,3,22
1,3,True,3,22
2,3,True,3,22
0,4,False,3,22
1,4,True,3,22
2,4,True,3,22
0,5,True,3,22
1,5,True,3,22
2,5,True,3,22
0,6,True,3,22
1,6,True,3,22
2,6,True,3,22
0,7,True,3,22
1,7,True,3,22
2,7,True,3,22
0,8,False,3,22
1,8,True,3,22
2,8,True,3,22
0,9,True,3,22
1,9,True,3,22
2,9,True,3,22
0,10,True,3,22
1,10,True,3,22
2,10,True,3,22
0,11,True,3,22
1,11,True,3,22
2,11,True,3,22
0,12,True,3,22
1,12,True,3,22
2,12,True,3,22
0,13,True,3,22
1,13,True,3,22
2,13,True,3,22
0,14,True,3,22
1,14,True,3,22
2,14,True,3,22
0,15,True,3,22
1,15,True,3,22
2,15,False,3,22
0,16,True,3,22
1,16,True,3,22
2,16,True,3,22
0,17,True,3,22
1,17,True,3,22
2,17,True,3,22
