face_id,frame_id,is_speaking,video_id,chunk_id
0,0,True,1,1
1,0,True,1,1
2,0,True,1,1
0,1,True,1,1
1,1,True,1,1
2,1,True,1,1
0,2,True,1,1
1,2,True,1,1
2,2,True,1,1
0,3,True,1,1
1,3,True,1,1
2,3,False,1,1
0,4,True,1,1
1,4,True,1,1
2,4,False,1,1
0,5,True,1,1
1,5,True,1,1
2,5,False,1,1
0,6,True,1,1
1,6,True,1,1
2,6,False,1,1
0,7,True,1,1
1,7,True,1,1
2,7,False,1,1
0,8,True,1,1
1,8,True,1,1
2,8,False,1,1
0,9,True,1,1
1,9,True,1,1
2,9,False,1,1
0,10,True,1,1
1,10,True,1,1
2,10,False,1,1
0,11,True,1,1
1,11,True,1,1
2,11,False,1,1
0,12,True,1,1
1,12,True,1,1
2,12,False,1,1
0,13,True,1,1
1,13,True,1,1
2,13,False,1,1
0,14,True,1,1
1,14,True,1,1
2,14,False,1,1
0,15,True,1,1
1,15,True,1,1
2,15,False,1,1
