face_id,frame_id,is_speaking,video_id,chunk_id
0,0,True,4,36
1,0,True,4,36
2,0,True,4,36
3,0,False,4,36
4,0,False,4,36
6,0,False,4,36
5,0,False,4,36
0,1,True,4,36
1,1,True,4,36
2,1,False,4,36
3,1,False,4,36
4,1,False,4,36
6,1,False,4,36
5,1,False,4,36
0,2,True,4,36
1,2,True,4,36
2,2,False,4,36
3,2,False,4,36
4,2,False,4,36
6,2,False,4,36
5,2,False,4,36
0,3,True,4,36
1,3,True,4,36
2,3,False,4,36
3,3,False,4,36
4,3,False,4,36
6,3,False,4,36
5,3,False,4,36
0,4,True,4,36
1,4,True,4,36
2,4,False,4,36
3,4,False,4,36
4,4,False,4,36
6,4,False,4,36
5,4,False,4,36
0,5,True,4,36
1,5,True,4,36
2,5,False,4,36
3,5,False,4,36
4,5,False,4,36
6,5,False,4,36
5,5,False,4,36
0,6,True,4,36
1,6,True,4,36
2,6,False,4,36
3,6,False,4,36
4,6,False,4,36
6,6,False,4,36
5,6,False,4,36
0,7,True,4,36
1,7,True,4,36
2,7,False,4,36
3,7,False,4,36
4,7,False,4,36
6,7,False,4,36
5,7,False,4,36
0,8,True,4,36
1,8,True,4,36
2,8,False,4,36
3,8,False,4,36
4,8,False,4,36
6,8,False,4,36
5,8,False,4,36
0,9,True,4,36
1,9,True,4,36
2,9,False,4,36
3,9,False,4,36
4,9,False,4,36
6,9,True,4,36
5,9,False,4,36
0,10,True,4,36
1,10,False,4,36
2,10,False,4,36
3,10,False,4,36
4,10,False,4,36
6,10,True,4,36
5,10,False,4,36
0,11,True,4,36
1,11,True,4,36
2,11,False,4,36
3,11,False,4,36
4,11,False,4,36
6,11,True,4,36
5,11,False,4,36
0,12,True,4,36
1,12,True,4,36
2,12,False,4,36
3,12,False,4,36
4,12,False,4,36
6,12,True,4,36
5,12,False,4,36
0,13,True,4,36
1,13,True,4,36
2,13,False,4,36
3,13,False,4,36
4,13,False,4,36
6,13,True,4,36
5,13,False,4,36
0,14,True,4,36
1,14,True,4,36
2,14,False,4,36
3,14,False,4,36
4,14,False,4,36
6,14,True,4,36
5,14,False,4,36
0,15,True,4,36
1,15,True,4,36
2,15,False,4,36
3,15,False,4,36
4,15,False,4,36
6,15,False,4,36
5,15,False,4,36
